ts_code,name,industry,pct_chg,cum3,cum5,cum8,down5_cnt,down_streak,intraday,amp_pct,amount,large_net_mf_ratio,reversal_candidate_score
688981.SH,中芯国际,半导体,-5.3391,-0.09424155382300647,-0.1510256410256411,-0.010238397728121962,4.0,2,-5.237550085861475,6.261167893645929,13645017.172,-0.002989466373388306,32.79770827011838
002472.SZ,双环传动,汽车配件,-1.1471,-0.08752941176470586,-0.11116204446481781,-0.09981429897864436,4.0,4,-1.1470813153198978,3.0079021157277586,857681.77285,0.00018736553006834994,32.794686653018886
301232.SZ,飞沃科技,机械基件,-2.8231,-0.07759547180626203,-0.09896416573348255,-0.14144714904968314,3.0,2,-2.823067632850229,5.706521739130437,512194.11828,-0.008428776992788375,32.71246420201594
688256.SH,寒武纪,半导体,-5.4962,-0.07611940298507458,-0.11980092428012801,-0.09131612363385477,3.0,2,-6.636500754147812,6.7175572519083975,17200897.814,0.0014954260107902155,32.47244711315301
601778.SH,晶科科技,新型电力,-1.3491,-0.06400000000000006,-0.11363636363636365,-0.09020217729393465,4.0,2,-2.1739130434782705,5.2276559865092835,1160735.204,-0.00038767670563388806,32.46994428464896
301248.SZ,杰创智能,软件服务,-4.8881,-0.012973533990659036,-0.09439352458040717,-0.148231079265562,3.0,1,-6.558585114222559,8.101012626578328,548775.0548,0.0025670445252169998,32.45445485476869
688223.SH,晶科能源,电气设备,-1.1945,-0.05237315875613757,-0.09672386895475815,-0.12669683257918551,4.0,2,-0.6861063464837058,3.2423208191126345,683454.639,0.0009655944408623697,32.34797420707304
600206.SH,有研新材,半导体,-4.3158,-0.03057234269463205,-0.10236998025016453,-0.11403508771929827,4.0,2,-4.315789473684218,5.403508771929822,1641974.754,-0.0008749160098231324,32.34765363055383
688599.SH,天合光能,电气设备,-1.6213,-0.06646153846153846,-0.09270334928229662,-0.11493582263710622,5.0,6,-2.0025839793281652,3.7613488975356684,673658.372,0.001203265681377144,31.883875213144645
300613.SZ,富瀚微,半导体,-0.3198,-0.0505050505050505,-0.10826682728504744,-0.09449541284403684,4.0,2,-0.6042296072507503,4.443696347416261,650130.18469,-0.004508143244260407,31.83864565234297
600410.SH,华胜天成,软件服务,0.2637,-0.021616057642820263,-0.09216809933142311,-0.1452338129496401,3.0,0,-0.10509721492379942,3.850210970464137,1214265.884,-0.003836902659780235,31.80128911030781
002703.SZ,浙江世宝,汽车配件,0.0531,-0.08672480620155032,-0.14279217826284663,0.04086140254003334,4.0,0,1.7818574514038898,6.422505307855612,763711.26568,-0.00022365782420128984,31.749444987646715
300666.SZ,江丰电子,半导体,-1.1251,0.025408942202835405,-0.0958219145151209,-0.11989891426432053,4.0,2,-0.6287978863936616,6.3354363827549856,2593346.67717,0.00104711029339252,31.64195197445419
688661.SH,和林微纳,元器件,-6.9369,0.024612494128698925,-0.0938019275506814,-0.17364951890294733,4.0,2,-5.893011216566013,8.532423208191126,560875.362,-0.0020962946131336717,31.572115882132174
000034.SZ,神州数码,软件服务,2.9025,0.027434312210200984,-0.0992547425474255,-0.11924478304074204,3.0,0,0.7578628268283483,5.301857585139323,1868270.18452,0.0036200063866766666,31.54318029334915
688545.SH,兴福电子,元器件,-1.2367,-0.02456002101392174,-0.08489403647116811,-0.14138728323699423,4.0,2,-2.160453168225529,5.452127659574479,825477.36,-0.003940277659462394,31.384028668450874
002940.SZ,昂利康,化学制药,-1.8,-0.06805856832971813,-0.07057869118442406,-0.1718072289156627,4.0,3,-2.4411013340902676,8.542857142857148,539607.61408,-0.0040401950289692895,31.24066233639141
300520.SZ,科大国创,软件服务,0.9538,-0.06803628601921019,-0.13195825049701793,-0.032409972299168976,4.0,0,-0.4275940706955472,5.115606936416193,611702.33866,0.002663795602889931,31.15061046460253
000066.SZ,中国长城,IT设备,3.8202,0.006535947712418277,-0.1020408163265305,-0.11025517573423205,3.0,0,-0.21598272138227959,5.898876404494386,5314231.19657,0.003042221800668893,30.793845441115394
002429.SZ,兆驰股份,家用电器,-3.0172,-0.08833063209076175,-0.08088235294117652,-0.15793413173652693,3.0,2,-3.0172413793103425,5.344827586206905,1065654.1569,-0.016350342075975233,30.76085338418198
601975.SH,招商南油,水运,1.8519,-0.010000000000000009,-0.108108108108108,-0.07129455909943716,4.0,0,1.0204081632652962,8.641975308641973,2082614.423,0.003601814103061169,30.684513529906248
002738.SZ,中矿资源,小金属,-1.7127,-0.05850487540628391,-0.09222504103865103,-0.11609997093868052,4.0,4,-1.5377144707025003,3.3608014218775217,1236434.14265,-0.002760769767068997,30.682983522517493
601208.SH,东材科技,化工原料,-4.42,-0.08535885167464119,-0.11071827316710092,-0.07185861332297538,4.0,2,-4.03614457831325,7.540000000000006,4060474.911,8.584217551886201e-05,30.47814992026724
603516.SH,淳中科技,IT设备,-1.3749,-0.04931153184165238,-0.08626964433416051,-0.12678839617421556,4.0,2,-1.3572640414322712,4.9013480939201814,782943.454,-0.0036421404195046713,30.464323393247128
002270.SZ,华明装备,电气设备,-2.4248,-0.06537634408602144,-0.09117524048515269,-0.10057947019867552,5.0,5,-3.1639928698752318,4.849573417153113,692083.11615,-0.003839972306771318,30.450220958607982
688717.SH,艾罗能源,电气设备,2.725,-0.029110365466581967,-0.06227555399842344,-0.18579359647121463,3.0,0,0.9238310708898911,8.587603147188643,707982.735,-0.003481949316179294,30.312805288403958
002281.SZ,光迅科技,通信设备,0.1716,0.007893438579181122,-0.08786498794535214,-0.1357868020304568,3.0,0,-1.8071710083629733,5.810247609708259,10783911.396,0.004601909101219777,30.28784581080237
001267.SZ,汇绿生态,通信设备,-7.6113,-0.057072397392989305,-0.10783333333333334,-0.1226028519914768,4.0,2,-6.25218914185639,8.87124611667242,2038486.13028,-0.016948297801395625,29.98433156371535
300861.SZ,美畅股份,矿物制品,-3.6163,-0.0853193517635843,-0.1041083099906629,-0.07829010566762729,4.0,2,-3.3249370277078083,5.02260170768458,510075.45294,-0.013369904316493703,29.775964443096516
300938.SZ,信测标准,电器仪表,-4.1583,-0.06660746003552398,-0.09862778730703259,-0.10461748168342133,3.0,2,-2.883016078358902,7.51413459784789,892813.0992,-0.026052238728174755,29.670295772483225
002947.SZ,恒铭达,元器件,-0.5322,-0.08183528428093656,-0.10667073418751283,-0.06810225946748705,4.0,4,-0.7344632768361614,6.2273550724637685,1057729.30328,-0.003964653325757291,29.44098360449976
600641.SH,先导基电,半导体,-3.1599,-0.02762224710712946,-0.08788515406162456,-0.10787671232876705,4.0,2,-3.518518518518521,4.832713754646843,1005422.783,-0.0017451961798243794,29.24597432503414
688222.SH,成都先导,化学制药,-7.4924,-0.1339652448657187,-0.13232035454257673,-0.05710354317165467,4.0,4,-7.33603786342123,7.593655079311509,531112.702,-0.0010202730945041455,29.18390672520718
002506.SZ,协鑫集成,电气设备,0.8671,-0.0196629213483146,-0.07427055702917762,-0.1382716049382715,3.0,0,1.4534883720930258,4.046242774566465,850246.09076,-0.0026163248783791426,29.042637871022055
002635.SZ,安洁科技,元器件,2.1635,-0.05660377358490565,-0.10384818133895624,-0.04868494683827651,4.0,0,2.3479831426851394,5.829326923076916,586231.42021,-0.0048012950226921005,29.02145399790846
688728.SH,格科微,半导体,-4.2098,-0.08804204993429698,-0.0975292587776333,-0.09811565951916823,3.0,2,-3.1402651779483537,5.72808833678399,556835.93,-0.0007246658813844855,29.003070009744686
688059.SH,华锐精密,机械基件,-1.7885,-0.06927629808985747,-0.11237973059653628,-0.049587912087912134,4.0,2,-3.2510662098860443,6.479772888573453,510050.605,-0.004384388486314989,28.98661569743687
600961.SH,株冶集团,铅锌,-1.5785,-0.0659176029962546,-0.09110787172011658,-0.09637681159420286,4.0,4,-0.23999999999999577,4.064719810576155,797763.895,-9.120492974929703e-05,28.90937942729772
601012.SH,隆基绿能,电气设备,-1.5119,-0.0473537604456824,-0.07878787878787874,-0.10879478827361566,5.0,6,-1.2987012987012991,3.0957523398128126,1924818.824,-0.000846095216699728,28.88370905327403
002405.SZ,四维图新,软件服务,-0.4582,-0.07158119658119655,-0.09005235602094253,-0.07158119658119655,5.0,5,1.1641443538998875,4.810996563573882,561100.79912,0.0004734265223229283,28.751767711039946
300133.SZ,华策影视,影视音像,-0.9479,-0.039080459770114984,-0.08533916849015333,-0.09130434782608698,5.0,6,0.11976047904191933,3.7914691943128,693601.81875,-0.002508370008509287,28.744213749626883
300209.SZ,行云科技,互联网,-4.1938,0.03799451625538586,-0.10442717134166946,-0.06393500529848106,4.0,2,-1.9970414201183395,6.218365871294284,1593011.232,-0.004491801348454021,28.70270766268208
301379.SZ,天山电子,元器件,4.9768,-0.01094091903719907,-0.06804123711340215,-0.12281674521763242,3.0,0,4.319155951203446,9.190444591904443,531028.88293,0.0019297443753828344,28.700030952416164
600590.SH,泰豪科技,通信设备,1.1765,-0.10726643598615915,-0.08054169636493225,-0.12542372881355934,3.0,0,0.7025761124121788,6.901960784313732,741988.219,0.002439378353526119,28.62808568616813
688126.SH,沪硅产业,半导体,-6.5704,-0.07801923762023522,-0.10912220309810672,-0.11702490617536676,3.0,2,-4.148148148148156,7.581227436823109,3962453.653,0.0011492449877747487,28.606287541664102
688166.SH,博瑞医药,化学制药,-0.9461,-0.06267129545039285,-0.06980961015412512,-0.1379600067215594,4.0,3,-0.6968641114982521,5.966402780459555,570607.975,0.0021278882406086247,28.40678614194849
600893.SH,航发动力,航空,0.0,-0.05871684425300372,-0.07733333333333325,-0.11940615058324489,4.0,0,0.0,3.5404624277456618,1269785.648,-2.7823593734617404e-05,28.27243639947211
300709.SZ,精研科技,元器件,2.9032,-0.04735494880546087,-0.08144796380090502,-0.09959677419354851,3.0,0,2.784810126582271,6.428571428571426,505635.75899,-0.0017960755026781257,28.174150357249022
002756.SZ,永兴材料,小金属,-1.0567,-0.036632891660171585,-0.06955736224028919,-0.13505948215535346,4.0,4,-1.2937230474365125,2.785782901056668,666255.09333,-0.0016240326127819414,28.12183571045477
000070.SZ,特发信息,通信设备,-5.8661,-0.01162115049389889,-0.07150655021834051,-0.142641129032258,3.0,1,-3.4071550255536542,3.9291643608190414,827087.46285,-0.013984893399475598,27.85449957508298
301308.SZ,江波龙,半导体,-8.2516,-0.08301455791439294,-0.10557029177718835,-0.11496062992125977,3.0,1,-10.04961675943873,10.845471530410485,9272437.72214,-0.007524384858731385,27.784454143877223
000672.SZ,上峰水泥,水泥,-2.3474,-0.11724137931034484,-0.08117062396466035,-0.1048951048951049,4.0,4,-0.4784688995215225,6.0446009389671325,657839.8412,-0.009686825882080653,27.782947053483095
600171.SH,上海贝岭,半导体,-6.047,-0.09907223326706427,-0.1108567691301503,-0.10175090849025437,3.0,2,-3.956199222889434,4.768486523842428,769260.661,-0.0011913517049066923,27.691908419237592
300803.SZ,指南针,软件服务,-0.7839,-0.06186946674902205,-0.08723958333333337,-0.08970132853860757,4.0,4,-0.1861993428258546,3.6254763200870967,1763760.18122,0.0031464141548775515,27.68552411139837
002261.SZ,拓维信息,软件服务,2.6954,-0.0022913256955809924,-0.08109737714802534,-0.09554896142433245,3.0,0,2.488231338264968,3.807277628032342,1566598.09589,0.010023777024367466,27.603254291425365
301322.SZ,绿通科技,摩托车,-1.6535,-0.043925233644859785,-0.1082635983263599,-0.05487804878048774,3.0,2,0.13703993735316722,6.71024802922514,539548.07747,-0.011653752950958485,27.550312051429106
688603.SH,天承科技,化工原料,-3.2904,-0.0433195715909771,-0.12628415300546458,0.07474625260469159,4.0,2,-2.5060975609756175,9.121151636121686,1158178.014,-0.00446881216655525,27.522209916650514
301269.SZ,华大九天,半导体,-7.5208,-0.17006749332914772,-0.15427063339731295,0.022826192088209796,3.0,2,-5.67299973240567,6.899868823786609,2394386.56796,-0.009467497981879206,27.349779015552574
600151.SH,航天机电,汽车配件,-0.1452,0.005116959064327409,-0.06462585034013602,-0.1286438529784537,4.0,2,0.8064516129032251,5.7371096586782935,931558.173,0.0037889099170621467,27.296255248367164
300347.SZ,泰格医药,医疗保健,-0.0253,-0.006549118387909503,-0.06761229314420802,-0.12140788594341734,4.0,1,0.7664793050587537,2.7376425855513262,578115.5344,0.0073007379128471874,27.233980630797657
600520.SH,三佳科技,半导体,-3.2031,-0.10565255992897304,-0.09710188228264116,-0.06149068322981377,4.0,4,-1.627604166666663,5.829596412556044,546020.596,-0.005863588339806861,27.1858662925809
300720.SZ,海川智能,电器仪表,4.3333,0.039209486166007945,-0.07669616519174027,-0.09262838210933177,3.0,0,5.999032414126759,12.380952380952376,587279.1352,0.004888493099660854,27.024679979347844
601678.SH,XD滨化股,化工原料,4.6816,-0.0017857142857142794,-0.047700170357751315,-0.12792511700468023,4.0,0,4.681647940074907,7.1161048689138555,895480.364,-0.008453217182995642,26.880287148456098
002077.SZ,大港股份,半导体,1.1176,-0.06829268292682922,-0.09383236689509744,-0.06270447110141764,3.0,0,1.7761989342806483,5.588235294117643,703190.31528,-0.008649564517364141,26.73222385419268
002645.SZ,华宏科技,专用机械,-2.9861,-0.0768485631256054,-0.10572411635908663,-0.05048156758551969,3.0,2,-2.788167290037402,6.04004071937564,808330.03196,-0.008881112560661653,26.651104126355847
300718.SZ,长盛轴承,机械基件,-0.5665,-0.11497786522380715,-0.08910264523478051,-0.06665802100894824,4.0,4,0.6573426573426522,5.5540204476374635,728008.1742,-0.00013855613655828437,26.630980570843093
002217.SZ,合力泰,元器件,-0.3861,-0.0038610038610037423,-0.07526881720430101,-0.09154929577464777,4.0,2,1.1764705882353121,4.633204633204638,730150.48387,-0.0026689018812551483,26.49052236674821
601126.SH,四方股份,电气设备,-2.8755,-0.08634222919937218,-0.06454005934718099,-0.12511563367252554,4.0,3,-2.9377806286080888,6.354300385109117,2451079.479,-0.0062264198818336195,26.414008536530954
300831.SZ,派瑞股份,半导体,-4.2967,-0.19909159727479186,-0.12199170124481329,-0.010289990645462987,3.0,3,-4.253393665158378,6.919945725915881,529918.95663,-0.011201486426809485,26.359302502849815
002049.SZ,紫光国微,半导体,-3.5183,-0.10051728191864562,-0.10009409550693948,-0.05891758917589163,3.0,2,-3.1518987341772053,5.737704918032784,3508820.25308,-0.004448158889387294,26.321448007541665
002046.SZ,国机精工,机械基件,-5.4528,-0.029064134857585744,-0.11042073495473104,-0.018797728607793274,4.0,2,-4.242308427288355,5.886792452830184,872991.16689,-0.00282987972123581,26.173890821032575
002460.SZ,赣锋锂业,小金属,-2.2664,-0.046930422919508885,-0.06977363515312907,-0.09472592976545291,5.0,6,-2.2663682148852837,4.15500839395635,3028673.57315,-0.007782383750086836,26.121763941299292
601727.SH,上海电气,电气设备,1.737,-0.024970273483947758,-0.08174692049272125,-0.0959206174200663,3.0,0,0.0,1.8610421836228332,1134778.239,-0.0019674328633296923,25.984160216568473
000977.SZ,浪潮信息,IT设备,-0.7582,-0.0058896466212026155,-0.07312138728323703,-0.09953671205952552,4.0,2,-3.852495877679496,5.6011140337304735,6706456.53814,0.0021043273627050158,25.92899533047012
000962.SZ,东方钽业,小金属,-7.2913,-0.13739862757330012,-0.14605527250270178,0.004905523255813948,3.0,2,-3.4897923573547374,7.710358699296002,2227380.03739,-0.015868850131842648,25.858211350222636
002432.SZ,九安医疗,医疗保健,1.9662,-0.07984386089425122,-0.11461415888914173,0.1005942275042444,3.0,0,1.9127472815406943,5.715034735876278,2345127.35288,0.0005465843884451878,25.570564865900884
002176.SZ,江特电机,小金属,-1.6143,-0.03740648379052358,-0.06310679611650483,-0.11467889908256879,4.0,4,-1.025641025641022,2.973661852166522,714305.97501,-0.0032515477698019796,25.32703213203677
688082.SH,盛美上海,半导体,-6.0644,-0.1072614107883817,-0.14282868525896408,0.021217011581545542,3.0,2,-5.01103752759382,6.164862032832695,1929026.923,-0.003552811999814681,25.30205772261391
300769.SZ,德方纳米,化工原料,-1.0588,-0.042313323572474415,-0.06275970769451222,-0.11368563685636857,4.0,3,-1.1485567477709013,6.126153380729084,1285877.80454,0.0028995990029813284,25.19739753152765
002466.SZ,天齐锂业,小金属,-1.1291,-0.03582506203473945,-0.06749662516874155,-0.087881455399061,5.0,5,-1.1291348600508955,3.562340966921134,2838832.01829,-0.0012075423899385559,25.177493877518483
600438.SH,通威股份,电气设备,-1.6249,-0.05218525766470972,-0.06858974358974357,-0.10030959752321977,4.0,3,-0.4794520547945269,2.5727826675694025,592116.462,-0.001423909068753432,25.16807382987392
002993.SZ,奥海科技,元器件,-7.2907,-0.10417910447761192,-0.13014492753623186,-0.026913099870298218,3.0,2,-6.160100062539087,8.66543095458757,595946.0061,-0.014070771368829187,25.150993403407938
688472.SH,阿特斯,电气设备,-1.9623,-0.05869565217391304,-0.05869565217391304,-0.13687707641196012,3.0,2,-1.8882175226586084,5.509433962264154,727594.215,9.861265870565253e-05,25.11558072957857
300229.SZ,拓尔思,软件服务,4.828,0.002308136180034781,-0.0590465872156013,-0.08240887480190162,4.0,0,4.324324324324347,8.207604103802048,566048.11351,0.010273879306723015,25.068670468600853
603881.SH,数据港,软件服务,0.8757,-0.015982364287682516,-0.05976829910479187,-0.12454032851189012,3.0,0,0.8472182999152977,2.4858757062146766,680956.701,-0.0014928555641014237,24.911587218626252
600522.SH,中天科技,通信设备,-6.6366,0.008706786171575054,-0.08160410352063419,-0.13256991852014965,3.0,1,-6.214285714285717,7.300308129888595,9947637.68,-0.001472743627309114,24.891386628071512
002131.SZ,利欧股份,互联网,2.0067,0.02866779089376048,-0.049844236760124616,-0.11976911976911975,3.0,0,3.741496598639449,7.357859531772581,2323577.00207,0.006865840893496407,24.78627149918662
002465.SZ,海格通信,通信设备,-1.0101,-0.11161473087818696,-0.10399999999999998,-0.005707038681039944,4.0,3,1.1612903225806326,7.2601010101010015,2071791.75904,-0.003818236058466368,24.781829848172706
002415.SZ,海康威视,IT设备,-1.6361,-0.05023696682464451,-0.06848466067555015,-0.07649769585253452,5.0,5,-1.63612565445026,2.4541884816753927,2145921.55073,-0.013133737340217473,24.420787115121353
688368.SH,晶丰明源,半导体,-6.3807,-0.14067368421052628,-0.12294800171895137,-0.033344384976081054,3.0,2,-7.651583710407239,10.233944954128441,1024425.591,-0.0033059794969530353,24.391579148503823
600392.SH,盛和资源,小金属,-0.9137,-0.0381374722838137,-0.07623509369676318,-0.08750525872949089,3.0,2,-0.27586206896551557,2.832343535861128,650580.533,-0.0005325090168352755,24.32167254574297
300331.SZ,苏大维格,元器件,-2.7683,-0.04274780660817623,-0.052651025309440214,-0.1398859443139885,3.0,2,-2.7682973075464523,5.460750853242326,1002662.83213,-0.0013555703437342246,24.26534896013085
688257.SH,新锐股份,机械基件,-5.7914,-0.10137610137610142,-0.11469813713059596,0.03998625114573784,3.0,2,-4.583201934195314,8.489880643487279,1318515.488,-0.0065550007403477615,24.232554682026578
002600.SZ,领益智造,元器件,2.8866,-0.03543814432989689,-0.06960845245494096,-0.077634011090573,3.0,0,2.604523646333101,5.773195876288659,3965562.08176,0.006528252355214747,24.176465386278817
300083.SZ,创世纪,机床制造,-0.2997,-0.05581835383159883,-0.06466729147141514,-0.11130899376669634,3.0,2,-0.7952286282306154,3.1968031968031996,657468.9473,-0.006241176890332499,24.132349612409765
301128.SZ,强瑞技术,专用机械,3.4174,0.02416193295463631,-0.07627363255881092,-0.06575682382134007,3.0,0,2.170963364993206,8.91904992729036,887331.57642,0.0018289555371709557,24.11313203286276
300905.SZ,宝丽迪,染料涂料,-6.4521,-0.08283418553688826,-0.060179640718562855,-0.15550174872208777,4.0,3,-4.763349514563108,6.72030993890627,748740.30174,-0.017208236247010684,24.038058754614315
688322.SH,奥比中光-W,元器件,-7.5626,-0.08408888888888888,-0.1289204497421591,0.0035060381768601268,4.0,1,-6.327272727272726,7.221673993002599,2671834.552,-0.004973560204187374,23.995733833180267
603115.SH,海星股份,铝,-2.939,-0.08295012380615485,-0.09210295920154088,0.06304459251665828,4.0,3,3.699999999999992,7.5065518532384825,1424113.867,-0.005700892455392398,23.95713087136657
688401.SH,路维光电,半导体,-7.8168,-0.11392097264437695,-0.12634859745864313,-0.01950760123772366,3.0,2,-8.476704759512742,10.10624841892233,723122.048,0.003093558004747765,23.909542757583157
300243.SZ,瑞丰高材,化工原料,-1.1671,-0.002142474558114782,-0.1034648700673726,0.001612903225806317,4.0,2,0.5939524838012966,5.782493368700264,594936.22576,-0.0006654830935773548,23.83811238460082
002326.SZ,永太科技,化工原料,3.3333,-0.014285714285714235,-0.05895292564892207,-0.07362494586401036,4.0,0,3.5835351089588574,6.473429951690821,558463.39357,0.0030595201398564502,23.81611590247772
300457.SZ,赢合科技,专用机械,-2.5074,-0.04202898550724643,-0.0657243816254417,-0.08796136598827176,4.0,2,-3.3272394881170064,6.600294985250735,523999.21265,-0.00521435898001057,23.656869253681226
002156.SZ,通富微电,半导体,-6.9848,-0.14163870246085009,-0.1202350243622815,-0.014290301862556198,4.0,4,-5.553846153846154,7.636363636363636,10013725.1824,-0.008321844117158765,23.56888484598085
002896.SZ,中大力德,机械基件,-2.0443,-0.13749854836836606,-0.08904697657304061,-0.03206047178417837,4.0,4,0.12132650310054949,4.471115800580323,859731.901,-0.004791982239123629,23.46863811357372
600673.SH,东阳光,综合类,0.365,-0.09102466310704294,-0.0670668058455115,-0.0704628185127405,3.0,0,2.9962546816479474,9.432902863559796,3272427.529,0.003861130579066215,23.41415107152301
600259.SH,中稀有色,小金属,-2.1226,-0.02146025656396111,-0.06119162640901765,-0.09411764705882342,4.0,2,-0.5240706886045055,4.173162249670229,693504.766,-0.0036919429043981472,23.336520632520255
000021.SZ,深科技,元器件,-8.4443,-0.17166894042746694,-0.1147023086269745,-0.037516512549537695,3.0,3,-6.613688797744166,8.595124403116365,6862487.71575,-0.006172143653210302,23.235392269512012
688808.SH,联讯仪器,电器仪表,-5.3013,-0.07836946250431454,-0.10185389417032453,0.03413968253968247,4.0,2,-3.1070791195716874,9.350271810227037,3660066.88,0.0009147565084930924,23.135530463675405
002487.SZ,大金重工,电气设备,-0.1233,-0.024227011109623775,-0.070271649024359,-0.053615474490458226,5.0,5,-2.501003076100028,6.165228113440198,1435804.08556,0.004234400821912091,22.946603585265105
300496.SZ,中科创达,软件服务,4.0836,-0.10384300899427623,-0.08488728082382402,-0.035777126099706735,3.0,0,1.4971446210835015,6.030389363722678,1835228.33792,-0.0019336068034029492,22.786014657416505
688662.SH,富信科技,元器件,-7.7731,-0.09948717948717956,-0.1017902813299233,-0.05995717344753759,3.0,2,-6.794055201698523,8.28781512605042,587452.153,-0.003785840240166756,22.711252834708873
603906.SH,龙蟠科技,电气设备,0.2377,-0.032874617737003065,-0.05632226781051841,-0.09090909090909083,4.0,0,0.4765687053216894,4.001584786053889,599400.373,0.0016018508550377552,22.547537274055838
603799.SH,华友钴业,小金属,-2.4088,-0.04670231729055263,-0.06323349097915587,-0.07935961439146166,4.0,4,-1.1094674556213047,3.0839416058394122,2716381.786,-0.003943407386696412,22.522910712791596
300418.SZ,昆仑万维,互联网,2.4362,-0.017685589519650602,-0.06562824506749732,-0.05780104712041878,4.0,0,1.787330316742075,5.464480874316936,2691632.13239,0.004327719921242259,22.496954543344955
603306.SH,华懋科技,汽车配件,-6.4761,-0.10529535127577772,-0.0847412174845803,-0.09549469964664314,3.0,2,-6.064220183486235,9.59079283887468,1819215.364,-0.004402991618533842,22.484189135718836
600111.SH,北方稀土,小金属,-1.5631,-0.014009064688916384,-0.06358833887693216,-0.07766428984390061,4.0,2,-0.29166666666666785,2.447552447552443,3315973.183,0.00014297160255412222,22.459330128564947
600010.SH,包钢股份,普钢,0.4237,-0.004201680672268782,-0.06324110671936745,-0.08846153846153848,3.0,0,0.4237288135593209,1.2711864406779767,828871.326,0.0001695800006477738,22.35727161590204
688403.SH,汇成股份,半导体,-6.4455,-0.022288261515601926,-0.09821836455002297,-0.04821600771456125,4.0,2,-5.459770114942531,8.530805687203795,1290927.72,0.0013456524118949109,22.33927754099283
300593.SZ,新雷能,电气设备,-0.5369,-0.08973364365140934,-0.09743589743589731,0.07415318889227951,4.0,4,-0.5649717514124131,6.753320146934164,1020183.60593,-0.0002312524908542682,22.337999033479807
600563.SH,法拉电子,元器件,-6.9207,-0.09373716029817458,-0.10456417096792903,-0.04902685390490269,3.0,2,-6.031282332176979,7.1678321678321595,1970932.899,-0.0038444129700429775,22.33601026067936
301285.SZ,鸿日达,元器件,-2.8482,-0.015614035087719302,-0.07554164263942664,-0.048821834209188064,4.0,2,-2.544507164567955,6.016795082676827,580453.64589,0.011088913034788256,22.32542023790142
600570.SH,恒生电子,软件服务,1.5657,-0.02684563758389258,-0.0573613766730402,-0.06628787878787878,4.0,0,2.5801081980857177,4.738360115368763,811165.53,0.0015451100344463572,22.237244062906434
002273.SZ,水晶光电,元器件,-7.19,-0.13127229488703918,-0.0899352267065271,-0.07984886649874057,3.0,2,-5.166147455867087,7.825203252032534,3735285.14323,-0.008723234974191002,22.158803657125745
300069.SZ,金利华电,电气设备,-2.6433,-0.10631598444156332,-0.0899660505469635,0.3139978213507626,4.0,3,1.6859852476290849,11.723163841807914,1008229.6496,-0.01014744012344704,22.153783891546894
300634.SZ,彩讯股份,软件服务,3.7402,0.0041920731707318915,-0.04598117306299776,-0.0960548885077186,4.0,0,1.8554310011596353,6.535433070866143,839890.9452,0.008560456617719456,22.076924846004268
300766.SZ,每日互动,互联网,3.0911,0.021073558648111446,-0.05099778270509969,-0.0883919062832802,3.0,0,3.1325301204819356,5.780810919309505,590760.52559,0.004451245278065524,22.05262696447385
600703.SH,三安光电,半导体,-3.0691,-0.08729680915111371,-0.060136391816491,-0.09492537313432836,3.0,2,-3.069053708439895,5.562659846547321,3283259.304,0.002529456016429219,22.023639289747507
002414.SZ,高德红外,电器仪表,0.6993,-0.018925056775170312,-0.06896551724137923,-0.06829618979151686,3.0,0,0.6211180124223503,2.5641025641025648,694494.64082,-0.006963322271702584,21.898344250921852
603005.SH,晶方科技,半导体,-8.0653,-0.12276214833759591,-0.12357723577235769,0.02527173913043468,3.0,2,-7.160433070866146,9.405458089668615,4310204.437,-0.003078037293570722,21.83774636443724
002074.SZ,国轩高科,电气设备,-1.1229,-0.049591598599766695,-0.05729166666666674,-0.09800664451827246,3.0,2,-1.1229135053110961,2.82245827010622,794954.86391,-0.0056311498969667285,21.741769261667876
300253.SZ,卫宁健康,软件服务,3.9541,0.013681592039801238,-0.04678362573099415,-0.08632286995515692,3.0,0,3.9540816326530726,5.867346938775499,592300.65078,0.011230597148998779,21.717200565146644
002236.SZ,大华股份,IT设备,0.9587,-0.04856013551665728,-0.0695748205411374,-0.06492785793562694,3.0,0,0.5369928400954738,2.2768124625524204,585223.19791,0.00258978113891014,21.698770882599543
300706.SZ,阿石创,元器件,-1.4724,0.006475872153749895,-0.045562599049128294,-0.1082731815657968,4.0,2,-1.6533986527862865,7.03476482617588,596892.023,-0.0003712731808446362,21.662379807745147
300773.SZ,拉卡拉,软件服务,1.569,-0.0386869871043376,-0.07099697885196365,-0.0534821085032704,3.0,0,1.4432989690721598,4.335260115606925,735330.38613,-0.005408983601143913,21.657516184763313
600988.SH,赤峰黄金,黄金,0.3896,-0.06267487409065475,-0.07021926172633919,-0.06109865470852016,3.0,0,0.4196642685851293,3.2064728798321855,1132148.602,0.0009329693983051893,21.422990414228867
002036.SZ,联创电子,元器件,3.3659,-0.04990019960079839,-0.07751937984496127,0.11868390129259687,3.0,0,5.4263565891472965,8.794788273615639,821001.84161,0.005518672151958802,21.362975328800054
603268.SH,松发股份,船舶,-3.5298,-0.0412296564195298,-0.04640287769784168,-0.11456245824983291,3.0,2,-3.1916447560619177,4.454148471615723,813014.711,-0.000571588673258337,21.116371468251618
600114.SH,东睦股份,机械基件,-3.7138,-0.08818205327126982,-0.09728622631848449,0.062368183187707205,3.0,2,-3.7401037401037507,6.3626433642818085,970668.618,-0.001265457620882927,21.108989822085444
