ts_code,name,industry,score,p_rebound,pred_ret,rule_score,pct_chg,cum3,cum5,cum8,down5_cnt,down_streak,intraday,amp_pct,amount,large_net_mf_ratio
688063.SH,派能科技,电气设备,0.2966676464006839,0.1543764344849389,-0.015502890245834856,40.76455235219205,-0.4211,-0.08485351022664456,-0.11114093959731541,-0.19956484951045572,4.0,2,-0.660066006600657,5.71428571428571,740938.466,-0.003002368080590377
600151.SH,航天机电,汽车配件,0.29203540276409445,0.23326440915272986,-0.0028624376621304536,27.296255248367164,-0.1452,0.005116959064327409,-0.06462585034013602,-0.1286438529784537,4.0,2,0.8064516129032251,5.7371096586782935,931558.173,0.0037889099170621467
603806.SH,福斯特,塑料,0.29077235657707345,0.2845234015163396,0.006203365888853857,14.014470440875542,-2.5698,-0.04959128065395091,-0.05780659103187469,0.04933814681107096,3.0,2,-0.796359499431154,5.530726256983232,909710.237,0.004642027569048885
002756.SZ,永兴材料,小金属,0.29064420093123405,0.1802029516010369,-0.0011079925283749635,28.12183571045477,-1.0567,-0.036632891660171585,-0.06955736224028919,-0.13505948215535346,4.0,4,-1.2937230474365125,2.785782901056668,666255.09333,-0.0016240326127819414
600637.SH,东方明珠,影视音像,0.28885505235731834,0.12446545271610229,-0.006781239306552614,36.72889339012504,0.0,-0.06171648987463829,-0.14947552447552437,-0.07509505703422048,3.0,0,0.309278350515485,2.7749229188078064,503458.439,-0.000400211783916487
300069.SZ,金利华电,电气设备,0.28773323895206315,0.373219957799801,-0.004459420307633288,22.153783891546894,-2.6433,-0.10631598444156332,-0.0899660505469635,0.3139978213507626,4.0,3,1.6859852476290849,11.723163841807914,1008229.6496,-0.01014744012344704
688603.SH,天承科技,化工原料,0.2831060057488491,0.28770296375138754,-0.006557534260847447,27.522209916650514,-3.2904,-0.0433195715909771,-0.12628415300546458,0.07474625260469159,4.0,2,-2.5060975609756175,9.121151636121686,1158178.014,-0.00446881216655525
300139.SZ,晓程科技,黄金,0.28223904577500836,0.15378699673241059,-0.005762753919630308,33.70801633720708,-1.3572,-0.06596701649175407,-0.11343769058751774,-0.10635245901639345,4.0,4,-0.6379585326953818,3.3250395838045663,703832.23244,-0.009482344928795133
301099.SZ,雅创电子,元器件,0.27642655689797313,0.35345946210939294,3.53340788163568e-05,15.420717079262673,-2.5587,-0.011603053435114585,-0.056130631287359845,-0.006445672191528584,4.0,2,-0.6598127972993861,7.4954846478025345,727521.59369,0.0007748361078065831
300709.SZ,精研科技,元器件,0.27600151535614265,0.2687289351310309,-0.007300787234885483,28.174150357249022,2.9032,-0.04735494880546087,-0.08144796380090502,-0.09959677419354851,3.0,0,2.784810126582271,6.428571428571426,505635.75899,-0.0017960755026781257
688545.SH,兴福电子,元器件,0.27331301750039994,0.20686887523849712,-0.007933183608973916,31.384028668450874,-1.2367,-0.02456002101392174,-0.08489403647116811,-0.14138728323699423,4.0,2,-2.160453168225529,5.452127659574479,825477.36,-0.003940277659462394
002703.SZ,浙江世宝,汽车配件,0.26985104621201306,0.19505677702851626,-0.00818263770827574,31.749444987646715,0.0531,-0.08672480620155032,-0.14279217826284663,0.04086140254003334,4.0,0,1.7818574514038898,6.422505307855612,763711.26568,-0.00022365782420128984
601615.SH,明阳智能,电气设备,0.2680082829969234,0.20095442139701417,0.003521712644524196,20.127414675555308,-2.1779,-0.08798646362098128,-0.07758128921848262,-0.017021276595744483,4.0,4,-2.824519230769229,6.654567453115556,1752984.765,0.0005402442844390588
601126.SH,四方股份,电气设备,0.2667234356594002,0.2250951619119252,-0.003626665587063863,26.414008536530954,-2.8755,-0.08634222919937218,-0.06454005934718099,-0.12511563367252554,4.0,3,-2.9377806286080888,6.354300385109117,2451079.479,-0.0062264198818336195
603906.SH,龙蟠科技,电气设备,0.2664709790302043,0.2527715613827052,-0.001723224008294512,22.547537274055838,0.2377,-0.032874617737003065,-0.05632226781051841,-0.09090909090909083,4.0,0,0.4765687053216894,4.001584786053889,599400.373,0.0016018508550377552
002472.SZ,双环传动,汽车配件,0.2648787622619939,0.1689654497001166,-0.0084839276207584,32.794686653018886,-1.1471,-0.08752941176470586,-0.11116204446481781,-0.09981429897864436,4.0,4,-1.1470813153198978,3.0079021157277586,857681.77285,0.00018736553006834994
002036.SZ,联创电子,元器件,0.26468184672933376,0.2268752308404067,0.0006981029551917901,21.362975328800054,3.3659,-0.04990019960079839,-0.07751937984496127,0.11868390129259687,3.0,0,5.4263565891472965,8.794788273615639,821001.84161,0.005518672151958802
300347.SZ,泰格医药,医疗保健,0.26230793064961555,0.15313823775718668,-0.0019408786958446053,27.233980630797657,-0.0253,-0.006549118387909503,-0.06761229314420802,-0.12140788594341734,4.0,1,0.7664793050587537,2.7376425855513262,578115.5344,0.0073007379128471874
002432.SZ,九安医疗,医疗保健,0.2607224370551113,0.22789675425006536,-0.003961832334040584,25.570564865900884,1.9662,-0.07984386089425122,-0.11461415888914173,0.1005942275042444,3.0,0,1.9127472815406943,5.715034735876278,2345127.35288,0.0005465843884451878
688472.SH,阿特斯,电气设备,0.2605897430853923,0.2089674098349343,-0.0029181208217897805,25.11558072957857,-1.9623,-0.05869565217391304,-0.05869565217391304,-0.13687707641196012,3.0,2,-1.8882175226586084,5.509433962264154,727594.215,9.861265870565253e-05
002506.SZ,协鑫集成,电气设备,0.2541875203199885,0.19777522192924463,-0.007457827239002719,29.042637871022055,0.8671,-0.0196629213483146,-0.07427055702917762,-0.1382716049382715,3.0,0,1.4534883720930258,4.046242774566465,850246.09076,-0.0026163248783791426
600376.SH,首开股份,区域地产,0.2536115682321189,0.20923523880137476,0.0005803245254892599,21.038114063409456,-2.2573,-0.07872340425531921,-0.09224318658280917,-0.0023041474654377225,3.0,1,0.932400932400923,11.738148984198636,623779.129,-0.001335985705927648
688599.SH,天合光能,电气设备,0.25031361061131485,0.18261229613935825,-0.011655784599337192,31.883875213144645,-1.6213,-0.06646153846153846,-0.09270334928229662,-0.11493582263710622,5.0,6,-2.0025839793281652,3.7613488975356684,673658.372,0.001203265681377144
600111.SH,北方稀土,小金属,0.2464437036456512,0.14552742761362686,0.0012985884477953679,22.459330128564947,-1.5631,-0.014009064688916384,-0.06358833887693216,-0.07766428984390061,4.0,2,-0.29166666666666785,2.447552447552443,3315973.183,0.00014297160255412222
002821.SZ,凯莱英,生物制药,0.24490123144306256,0.18056485241219636,0.00137847810258535,20.740885580120644,-1.7288,-0.05541912246234448,-0.06890986847413871,-0.0291940097593808,5.0,6,-1.7288366547436596,9.018906489524786,931787.34843,0.0007942370126048071
600410.SH,华胜天成,软件服务,0.24436132228472413,0.17650209235526607,-0.011871425157432608,31.80128911030781,0.2637,-0.021616057642820263,-0.09216809933142311,-0.1452338129496401,3.0,0,-0.10509721492379942,3.850210970464137,1214265.884,-0.003836902659780235
603986.SH,兆易创新,半导体,0.24407575603303366,0.2762663700895602,-0.0026243936442962293,20.218585033090477,0.212,-0.08981290598623037,-0.09231962761830881,0.051638128623432644,3.0,0,-1.6806722689075682,7.485921072353907,24676174.086,0.0005260308974463138
300735.SZ,光弘科技,元器件,0.2428968654127961,0.24360082287599047,-0.0014250105124897557,20.734050889194553,-1.3423,-0.0576923076923076,-0.09519901518260154,0.05250596658711215,3.0,2,-1.1653966831017382,5.36912751677852,589036.16356,-0.0008859218368633232
002261.SZ,拓维信息,软件服务,0.24191789582831805,0.1990156287580875,-0.006751494749588367,27.603254291425365,2.6954,-0.0022913256955809924,-0.08109737714802534,-0.09554896142433245,3.0,0,2.488231338264968,3.807277628032342,1566598.09589,0.010023777024367466
301666.SZ,大普微-UW,IT设备,0.23735795218807015,0.31257741570867204,-0.011362432006838905,24.22064737233233,-4.6174,-0.013871271328614099,-0.12575574365175335,0.06323529411764706,3.0,1,-6.22568093385214,12.881266490765169,4801867.35829,-0.007693242491636719
002947.SZ,恒铭达,元器件,0.23482726363704534,0.2065811360999493,-0.01344431267271271,29.44098360449976,-0.5322,-0.08183528428093656,-0.10667073418751283,-0.06810225946748705,4.0,4,-0.7344632768361614,6.2273550724637685,1057729.30328,-0.003964653325757291
600988.SH,赤峰黄金,黄金,0.23122300009408475,0.2095777193497203,-0.0018173570727047195,21.422990414228867,0.3896,-0.06267487409065475,-0.07021926172633919,-0.06109865470852016,3.0,0,0.4196642685851293,3.2064728798321855,1132148.602,0.0009329693983051893
600010.SH,包钢股份,普钢,0.23097706612116206,0.13249582462890327,0.0003112554596933862,22.35727161590204,0.4237,-0.004201680672268782,-0.06324110671936745,-0.08846153846153848,3.0,0,0.4237288135593209,1.2711864406779767,828871.326,0.0001695800006477738
301128.SZ,强瑞技术,专用机械,0.2309210830930109,0.12268134095813957,-0.0006372091444543539,24.11313203286276,3.4174,0.02416193295463631,-0.07627363255881092,-0.06575682382134007,3.0,0,2.170963364993206,8.91904992729036,887331.57642,0.0018289555371709557
002294.SZ,信立泰,化学制药,0.22967698416371873,0.1906750193589909,-0.0005219460143791371,20.720668518085283,-1.8552,-0.02147971360381884,-0.05611510791366914,-0.08787541713014468,3.0,1,-1.8845348489380909,2.6929982046678806,569956.58901,-0.005042138393367309
002745.SZ,木林森,元器件,0.22927524815849362,0.21940276136552905,0.00023781111878120613,18.071428462775845,-3.2724,-0.08636363636363631,-0.07116451016635861,-0.0059347181008900796,4.0,3,-2.3323615160349753,4.2348411934552574,654829.17879,-0.006480407619955617
002466.SZ,天齐锂业,小金属,0.2283645846775651,0.18018352462172676,-0.004788474333772297,25.177493877518483,-1.1291,-0.03582506203473945,-0.06749662516874155,-0.087881455399061,5.0,5,-1.1291348600508955,3.562340966921134,2838832.01829,-0.0012075423899385559
002326.SZ,永太科技,化工原料,0.2228072616889034,0.2350552103477476,-0.006721895679842236,23.81611590247772,3.3333,-0.014285714285714235,-0.05895292564892207,-0.07362494586401036,4.0,0,3.5835351089588574,6.473429951690821,558463.39357,0.0030595201398564502
601012.SH,隆基绿能,电气设备,0.22159254771289594,0.08710263052796574,-0.004804493377212321,28.88370905327403,-1.5119,-0.0473537604456824,-0.07878787878787874,-0.10879478827361566,5.0,6,-1.2987012987012991,3.0957523398128126,1924818.824,-0.000846095216699728
002600.SZ,领益智造,元器件,0.21726662239317274,0.23047308104670167,-0.00784474973773683,24.176465386278817,2.8866,-0.03543814432989689,-0.06960845245494096,-0.077634011090573,3.0,0,2.604523646333101,5.773195876288659,3965562.08176,0.006528252355214747
688122.SH,西部超导,小金属,0.21697678693319164,0.2167227786142043,-0.0010381378761246773,18.38774195919092,-0.3552,-0.041162227602905554,-0.08145722472370054,0.07368421052631557,3.0,2,0.17857142857140573,3.981645944345763,1091801.259,0.00022075446241997637
002270.SZ,华明装备,电气设备,0.21602109832304622,0.12383980088506527,-0.010077739683572952,30.450220958607982,-2.4248,-0.06537634408602144,-0.09117524048515269,-0.10057947019867552,5.0,5,-3.1639928698752318,4.849573417153113,692083.11615,-0.003839972306771318
300457.SZ,赢合科技,专用机械,0.21495694780677183,0.20101610150109053,-0.005540879244237834,23.656869253681226,-2.5074,-0.04202898550724643,-0.0657243816254417,-0.08796136598827176,4.0,2,-3.3272394881170064,6.600294985250735,523999.21265,-0.00521435898001057
300083.SZ,创世纪,机床制造,0.21153032471161365,0.2321101327469152,-0.009070453826723597,24.132349612409765,-0.2997,-0.05581835383159883,-0.06466729147141514,-0.11130899376669634,3.0,2,-0.7952286282306154,3.1968031968031996,657468.9473,-0.006241176890332499
600714.SH,金瑞矿业,化工原料,0.20738089979576996,0.30000746736214956,-0.007098625207744525,19.206254709929244,1.1921,0.019210977701543897,-0.07301092043681734,0.07178932178932196,3.0,0,3.519163763066202,10.626702997275208,558830.729,0.0004371985778899422
002635.SZ,安洁科技,元器件,0.20631917894548613,0.13028526828524917,-0.010631017672201532,29.02145399790846,2.1635,-0.05660377358490565,-0.10384818133895624,-0.04868494683827651,4.0,0,2.3479831426851394,5.829326923076916,586231.42021,-0.0048012950226921005
300418.SZ,昆仑万维,互联网,0.20425201312828967,0.16524686625847487,-0.0038049389128589454,22.496954543344955,2.4362,-0.017685589519650602,-0.06562824506749732,-0.05780104712041878,4.0,0,1.787330316742075,5.464480874316936,2691632.13239,0.004327719921242259
600893.SH,航发动力,航空,0.20100236519899195,0.13082661266706974,-0.010050568743784688,28.27243639947211,0.0,-0.05871684425300372,-0.07733333333333325,-0.11940615058324489,4.0,0,0.0,3.5404624277456618,1269785.648,-2.7823593734617404e-05
002460.SZ,赣锋锂业,小金属,0.20008113522414422,0.15287280406779477,-0.007752712622604578,26.121763941299292,-2.2664,-0.046930422919508885,-0.06977363515312907,-0.09472592976545291,5.0,6,-2.2663682148852837,4.15500839395635,3028673.57315,-0.007782383750086836
002077.SZ,大港股份,半导体,0.1997845980647476,0.19549823261201524,-0.014176120528708954,26.73222385419268,1.1176,-0.06829268292682922,-0.09383236689509744,-0.06270447110141764,3.0,0,1.7761989342806483,5.588235294117643,703190.31528,-0.008649564517364141
601727.SH,上海电气,电气设备,0.1994176394796685,0.11836691207200581,-0.005555963129872029,25.984160216568473,1.737,-0.024970273483947758,-0.08174692049272125,-0.0959206174200663,3.0,0,0.0,1.8610421836228332,1134778.239,-0.0019674328633296923
300593.SZ,新雷能,电气设备,0.19513233048659195,0.23966240594672963,-0.009746454051324797,22.337999033479807,-0.5369,-0.08973364365140934,-0.09743589743589731,0.07415318889227951,4.0,4,-0.5649717514124131,6.753320146934164,1020183.60593,-0.0002312524908542682
688359.SH,三孚新科,化工原料,0.1926326211045793,0.22409928737030554,-0.004049758487225288,18.736839243845004,0.0448,-0.030813743218806477,-0.07516565433462163,-0.005197119311010412,4.0,0,-1.3255762574563512,5.958336444411252,535907.23,-0.00437404063386119
000070.SZ,特发信息,通信设备,0.19181905831306123,0.1322400051506549,-0.011496362263650124,27.85449957508298,-5.8661,-0.01162115049389889,-0.07150655021834051,-0.142641129032258,3.0,1,-3.4071550255536542,3.9291643608190414,827087.46285,-0.013984893399475598
301313.SZ,凡拓数创,文教休闲,0.19041088483337115,0.23096719810488706,-0.006680184206687674,20.6962831279041,1.0571,-0.016460905349794275,-0.07543520309477769,-0.033562474727052205,3.0,0,1.2068600465805712,8.393234672304438,501162.53483,-0.0059267199632301645
002920.SZ,德赛西威,汽车配件,0.18883272104335372,0.20731766778574043,-0.0026645415103501184,15.920956979888127,-0.8451,-0.09942877543734385,-0.0685007385524371,0.04592101171348606,3.0,3,-0.8451257861635253,3.9209905660377444,1165552.2173,-0.004587979775275572
